price,quantity_g,quantity_ml,quantity_pieces,store_Imtiaz,store_Jalal Sons,store_Metro,store_al-fateh,categpory_Baby Food,categpory_Beverages,categpory_Breakfast Foods,categpory_Canned Foods,categpory_Condiments,categpory_Cooking Oils,categpory_Dairy,categpory_Dry Fruits & Nuts,categpory_Snacks,categpory_Spices & Seasonings,categpory_Staples,log_quantity
Rs.330,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.836281906951478
Rs.360,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.836281906951478
Rs.220,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.828641396489095
Rs.345,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.044522437723423
"Rs.1,295",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.713572066704308
"Rs.1,245",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.828641396489095
Rs.900,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
Rs.330,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.836281906951478
"Rs.1,495",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.9318256327243257
"Rs.1,500",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.621405651764134
"Rs.2,450",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
"Rs.1,750",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.5254529391317835
Rs.220,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.828641396489095
Rs.220,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.828641396489095
Rs.480,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.303304908059076
Rs.445,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.303304908059076
Rs.220,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.828641396489095
"Rs.1,495",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.4531571205928664
"Rs.1,495",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.5553480614894135
Rs.900,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
"Rs.1,295",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.9318256327243257
Rs.195,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.795790545596741
"Rs.1,495",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.5553480614894135
Rs.445,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.017279836814924
Rs.399,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.14166355650266
"Rs.1,495",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.648057459593681
"Rs.2,450",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
"Rs.1,145",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.066108090103747
"Rs.1,795",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.803505257608338
Rs.450,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.044522437723423
"Rs.1,145",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.066108090103747
Rs.690,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.017279836814924
Rs.595,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.454347296253507
Rs.595,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.454347296253507
Rs.690,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.017279836814924
Rs.595,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.454347296253507
Rs.550,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.454347296253507
Rs.675,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
Rs.845,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.303304908059076
Rs.445,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.61512051684126
Rs.720,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.442417710521793
Rs.250,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.9318256327243257
Rs.380,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.4339872044851463
"Rs.2,495",False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.044522437723423
"Rs.2,495",False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.044522437723423
"Rs.2,495",False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.044522437723423
"Rs.2,495",False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.044522437723423
"Rs.1,845",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.621405651764134
Rs.895,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0986122886681098
Rs.895,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0986122886681098
Rs.945,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
Rs.795,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
Rs.745,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0986122886681098
Rs.745,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0986122886681098
Rs.745,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0986122886681098
"Rs.2,195",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.5254529391317835
Rs.100,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.044522437723423
Rs.80,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.5254529391317835
Rs.100,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
"Rs.1,680",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.90875477931522
"Rs.1,920",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.420534999272286
Rs.160,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.420534999272286
"Rs.1,920",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.420534999272286
Rs.160,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.420534999272286
Rs.80,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.5254529391317835
Rs.80,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.5254529391317835
Rs.105,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.5254529391317835
"Rs.1,260",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.5254529391317835
Rs.105,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.5254529391317835
"Rs.1,260",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.5254529391317835
Rs.65,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
Rs.780,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
Rs.780,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.846438775057725
